Year,Marine ID,Name,Event,Rank,Company,Squad,Slot,Details
779,2876,Sun Herculius,Transfer,Battle Brother,-1,0,8,Deployed to -1-0-8
779,2877,Rishi Albinus,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
779,2877,Rishi Albinus,Transfer,Battle Brother,-1,0,9,Deployed to -1-0-9
779,2878,Oris Ghor,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
779,2878,Oris Ghor,Transfer,Battle Brother,-1,0,10,Deployed to -1-0-10
779,2880,Karsat Aerosol-Aim,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
779,2880,Karsat Aerosol-Aim,Transfer,Battle Brother,-1,0,11,Deployed to -1-0-11
779,2881,Kofi Wolf-Eye,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
779,2881,Kofi Wolf-Eye,Transfer,Battle Brother,-1,0,12,Deployed to -1-0-12
779,2882,Tau Agrippa,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
779,2882,Tau Agrippa,Transfer,Battle Brother,-1,0,13,Deployed to -1-0-13
779,2883,Kenzo Sievert-Squire,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
779,2883,Kenzo Sievert-Squire,Transfer,Battle Brother,-1,0,14,Deployed to -1-0-14
779,1095,Duan Amp,Death,Sergeant,-2,-2,-2,Killed in Action
779,1273,Zhu Vexor,Death,Battle Brother,-2,-2,-2,Killed in Action
779,1789,Haakon Flat,Death,Bond-Keeper,-2,-2,-2,Killed in Action
779,1811,Elian Second,Death,Sergeant,-2,-2,-2,Killed in Action
779,1957,Yngvar Keats-King,Death,Battle Brother,-2,-2,-2,Killed in Action
779,2047,Kellen Swell,Death,Battle Brother,-2,-2,-2,Killed in Action
779,2076,Daiki High,Death,Battle Brother,-2,-2,-2,Killed in Action
779,2406,Cassiel Acharya,Death,Battle Brother,-2,-2,-2,Killed in Action
779,2633,Octavius Wolf-Eye,Death,Battle Brother,-2,-2,-2,Killed in Action
779,2675,Belos Grendel,Death,Battle Brother,-2,-2,-2,Killed in Action
779,2886,Doran Hardrada,Death,Neophyte,-2,-2,-2,Killed in Action
779,2901,Qin Glaze,Death,Neophyte,-2,-2,-2,Killed in Action
779,2935,Guo Pius,Death,Neophyte,-2,-2,-2,Killed in Action
779,2965,Fu Circuit,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2965,Fu Circuit,Transfer,Neophyte,10,1,7,Deployed to 10-1-7
779,2966,Goro Lane,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2966,Goro Lane,Transfer,Neophyte,10,2,5,Deployed to 10-2-5
779,2967,Jiro Morn,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2967,Jiro Morn,Transfer,Neophyte,10,2,6,Deployed to 10-2-6
779,2968,Ye Wolf-Eye,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2968,Ye Wolf-Eye,Transfer,Neophyte,10,3,3,Deployed to 10-3-3
779,2969,Tolui Silicon,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2969,Tolui Silicon,Transfer,Neophyte,10,3,4,Deployed to 10-3-4
779,2970,Cassiel Steel-Shaper,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2970,Cassiel Steel-Shaper,Transfer,Neophyte,10,3,8,Deployed to 10-3-8
779,2971,Serghar Decibel,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2971,Serghar Decibel,Transfer,Neophyte,10,4,1,Deployed to 10-4-1
779,2972,Kublai Antaro,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2972,Kublai Antaro,Transfer,Neophyte,10,4,3,Deployed to 10-4-3
779,2973,Xathos Lock,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2973,Xathos Lock,Transfer,Neophyte,10,5,4,Deployed to 10-5-4
779,2974,Bars Mole,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2974,Bars Mole,Transfer,Neophyte,10,5,6,Deployed to 10-5-6
779,2975,Geta Tigris,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2975,Geta Tigris,Transfer,Neophyte,10,6,4,Deployed to 10-6-4
779,2976,Nasir Breaker,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2976,Nasir Breaker,Transfer,Neophyte,10,7,9,Deployed to 10-7-9
779,2977,Valerius Homer-Hunter,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2977,Valerius Homer-Hunter,Transfer,Neophyte,10,8,1,Deployed to 10-8-1
779,2978,Valian Aerosol-Aim,Recruitment,Neophyte,-2,-2,-2,New Initiate
779,2978,Valian Aerosol-Aim,Transfer,Neophyte,10,10,5,Deployed to 10-10-5
779,1475,Zephyr Ghast,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
779,1475,Zephyr Ghast,Transfer,Battle Brother,-1,0,15,Deployed to -1-0-15
779,1320,Valen Ghor,Transfer,Battle Brother,5,1,4,Deployed to 5-1-4
779,2871,Zheng Boss,Transfer,Battle Brother,2,3,3,Deployed to 2-3-3
779,2873,Sun Drift,Transfer,Battle Brother,4,3,2,Deployed to 4-3-2
779,2874,Krishna Twin-Fang,Transfer,Battle Brother,2,4,6,Deployed to 2-4-6
779,2875,Jengo Shaft,Transfer,Battle Brother,7,4,7,Deployed to 7-4-7
779,2876,Sun Herculius,Transfer,Battle Brother,9,4,7,Deployed to 9-4-7
779,2877,Rishi Albinus,Transfer,Battle Brother,3,5,6,Deployed to 3-5-6
779,1916,Karsat Lepton-Leaper,Transfer,Battle Brother,4,5,0,Deployed to 4-5-0
779,1916,Karsat Lepton-Leaper,Promotion,Sergeant,4,5,0,Promoted to Sergeant
779,1918,Hakon Maggard,Transfer,Battle Brother,5,5,0,Deployed to 5-5-0
779,1918,Hakon Maggard,Promotion,Sergeant,5,5,0,Promoted to Sergeant
779,1373,Ichiro Near,Transfer,Veteran Battle Brother,1,6,5,Deployed to 1-6-5
779,1378,Lin Curie-Count,Transfer,Veteran Battle Brother,1,6,6,Deployed to 1-6-6
779,2878,Oris Ghor,Transfer,Battle Brother,3,6,6,Deployed to 3-6-6
779,2880,Karsat Aerosol-Aim,Transfer,Battle Brother,7,6,7,Deployed to 7-6-7
779,2881,Kofi Wolf-Eye,Transfer,Battle Brother,8,6,4,Deployed to 8-6-4
779,1920,Dayan Hour,Transfer,Battle Brother,9,6,1,Deployed to 9-6-1
779,1920,Dayan Hour,Promotion,Bond-Keeper,9,6,1,Promoted to Bond-Keeper
779,2882,Tau Agrippa,Transfer,Battle Brother,7,8,2,Deployed to 7-8-2
779,2883,Kenzo Sievert-Squire,Transfer,Battle Brother,8,8,9,Deployed to 8-8-9
779,1924,Kenzo Frost-Giant,Transfer,Battle Brother,1,10,6,Deployed to 1-10-6
779,1924,Kenzo Frost-Giant,Promotion,Veteran Battle Brother,1,10,6,Promoted to Veteran Battle Brother
780,2884,Zende Ekaddon,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
780,2884,Zende Ekaddon,Transfer,Battle Brother,-1,0,1,Deployed to -1-0-1
780,2885,Jelani Revuel,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
780,2885,Jelani Revuel,Transfer,Battle Brother,-1,0,2,Deployed to -1-0-2
780,2887,Tiber Rock,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
780,2887,Tiber Rock,Transfer,Battle Brother,-1,0,3,Deployed to -1-0-3
780,2888,Njal Block,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
780,2888,Njal Block,Transfer,Battle Brother,-1,0,4,Deployed to -1-0-4
780,2889,Ike Tera,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
780,2889,Ike Tera,Transfer,Battle Brother,-1,0,5,Deployed to -1-0-5
780,2890,Kunto Fab,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
780,2890,Kunto Fab,Transfer,Battle Brother,-1,0,6,Deployed to -1-0-6
780,2891,Lucent Ptol,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
780,2891,Lucent Ptol,Transfer,Battle Brother,-1,0,7,Deployed to -1-0-7
780,2892,Yama Estridsson,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
780,2892,Yama Estridsson,Transfer,Battle Brother,-1,0,8,Deployed to -1-0-8
780,1511,Bashir Ulthran,Death,Veteran Battle Brother,-2,-2,-2,Killed in Action
780,1598,Feng Frost-Vein,Death,Sergeant,-2,-2,-2,Killed in Action
780,1648,Atreus Bishop-Bright,Death,Artificer Brother,-2,-2,-2,Killed in Action
780,1871,Goro Track,Death,Veteran Battle Brother,-2,-2,-2,Killed in Action
780,1916,Karsat Lepton-Leaper,Death,Sergeant,-2,-2,-2,Killed in Action
780,1997,Uskhal Sleat,Death,Battle Brother,-2,-2,-2,Killed in Action
780,2050,Baidu Cardenal-Clear,Death,Battle Brother,-2,-2,-2,Killed in Action
780,2354,Zadkiel Khor,Death,Battle Brother,-2,-2,-2,Killed in Action
780,2460,Lei Rhyme,Death,Battle Brother,-2,-2,-2,Killed in Action
780,2478,Toshio Iron-Will,Death,Battle Brother,-2,-2,-2,Killed in Action
780,2620,Elam Sand,Death,Battle Brother,-2,-2,-2,Killed in Action
780,2706,Forrix Gupta,Death,Battle Brother,-2,-2,-2,Killed in Action
780,2727,Biligtu Pound-Pierce,Death,Sergeant (Runt),-2,-2,-2,Killed in Action
780,2734,Harald Drain,Death,Battle Brother,-2,-2,-2,Killed in Action
780,2923,Zou Bolt,Death,Neophyte,-2,-2,-2,Killed in Action
780,2928,Alexander Bit,Death,Neophyte,-2,-2,-2,Killed in Action
780,2930,Malik Payload,Death,Neophyte,-2,-2,-2,Killed in Action
780,2938,Phinehas Dusk,Death,Neophyte,-2,-2,-2,Killed in Action
780,2948,Phinehas Rhyme,Death,Neophyte,-2,-2,-2,Killed in Action
780,2965,Fu Circuit,Death,Neophyte,-2,-2,-2,Killed in Action
780,2966,Goro Lane,Death,Neophyte,-2,-2,-2,Killed in Action
780,2979,Nathanael Khor,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2979,Nathanael Khor,Transfer,Neophyte,10,1,1,Deployed to 10-1-1
780,2980,Gaumata Sonic-Cry,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2980,Gaumata Sonic-Cry,Transfer,Neophyte,10,1,3,Deployed to 10-1-3
780,2981,Zhu Rulfo-Rough,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2981,Zhu Rulfo-Rough,Transfer,Neophyte,10,1,7,Deployed to 10-1-7
780,2982,Draven Acharya,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2982,Draven Acharya,Transfer,Neophyte,10,2,5,Deployed to 10-2-5
780,2983,Uthizzar Sureka,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2983,Uthizzar Sureka,Transfer,Neophyte,10,3,6,Deployed to 10-3-6
780,2984,Dracos Proton-Pulse,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2984,Dracos Proton-Pulse,Transfer,Neophyte,10,4,5,Deployed to 10-4-5
780,2985,Tendai Quartz,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2985,Tendai Quartz,Transfer,Neophyte,10,5,2,Deployed to 10-5-2
780,2986,Ichiro Rupa,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2986,Ichiro Rupa,Transfer,Neophyte,10,5,7,Deployed to 10-5-7
780,2987,Draven Proton-Pulse,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2987,Draven Proton-Pulse,Transfer,Neophyte,10,5,8,Deployed to 10-5-8
780,2988,Falkus Flame-Bearer,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2988,Falkus Flame-Bearer,Transfer,Neophyte,10,6,1,Deployed to 10-6-1
780,2989,Tiber Night,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2989,Tiber Night,Transfer,Neophyte,10,6,7,Deployed to 10-6-7
780,2990,Agubar Morn,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2990,Agubar Morn,Transfer,Neophyte,10,7,1,Deployed to 10-7-1
780,2991,Irinjibal Martí-Main,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2991,Irinjibal Martí-Main,Transfer,Neophyte,10,7,4,Deployed to 10-7-4
780,2992,Myron Fog,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2992,Myron Fog,Transfer,Neophyte,10,9,7,Deployed to 10-9-7
780,2993,Yusuke Duke,Recruitment,Neophyte,-2,-2,-2,New Initiate
780,2993,Yusuke Duke,Transfer,Neophyte,10,10,1,Deployed to 10-10-1
780,1133,Garviel Paz-Point,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
780,1133,Garviel Paz-Point,Transfer,Battle Brother,-1,0,9,Deployed to -1-0-9
780,1327,Mordred Way,Relic,Captain,10,0,0,Received Noxian Hearth-Fire
780,1475,Zephyr Ghast,Transfer,Battle Brother,3,1,6,Deployed to 3-1-6
780,2884,Zende Ekaddon,Transfer,Battle Brother,8,1,9,Deployed to 8-1-9
780,1925,Serghar Hertz,Transfer,Battle Brother,6,0,2,Deployed to 6-0-2
780,1925,Serghar Hertz,Promotion,Apothecary,6,0,2,Promoted to Apothecary
780,1926,Razak Leak,Transfer,Battle Brother,5,2,3,Deployed to 5-2-3
780,1926,Razak Leak,Promotion,Artificer Brother,5,2,3,Promoted to Artificer Brother
780,2885,Jelani Revuel,Transfer,Battle Brother,7,2,4,Deployed to 7-2-4
780,2887,Tiber Rock,Transfer,Battle Brother,7,2,7,Deployed to 7-2-7
780,2888,Njal Block,Transfer,Battle Brother,2,3,5,Deployed to 2-3-5
780,2889,Ike Tera,Transfer,Battle Brother,2,3,9,Deployed to 2-3-9
780,2890,Kunto Fab,Transfer,Battle Brother,3,3,2,Deployed to 3-3-2
780,2891,Lucent Ptol,Transfer,Battle Brother,3,3,3,Deployed to 3-3-3
780,1929,Fang Messius,Transfer,Battle Brother,1,4,2,Deployed to 1-4-2
780,1929,Fang Messius,Promotion,Veteran Battle Brother,1,4,2,Promoted to Veteran Battle Brother
780,2892,Yama Estridsson,Transfer,Battle Brother,5,4,4,Deployed to 5-4-4
780,1930,Menes Draken,Transfer,Battle Brother,8,4,0,Deployed to 8-4-0
780,1930,Menes Draken,Promotion,Sergeant,8,4,0,Promoted to Sergeant
780,1932,Pertinax Monomer-Man,Transfer,Battle Brother,4,5,0,Deployed to 4-5-0
780,1932,Pertinax Monomer-Man,Promotion,Sergeant,4,5,0,Promoted to Sergeant
780,1933,Orentius Roof,Transfer,Battle Brother,1,6,3,Deployed to 1-6-3
780,1933,Orentius Roof,Promotion,Veteran Battle Brother,1,6,3,Promoted to Veteran Battle Brother
780,2728,Zhu Matrix-Mind,Transfer,Battle Brother (Runt),3,10,0,Deployed to 3-10-0
780,2728,Zhu Matrix-Mind,Promotion,Sergeant (Runt),3,10,0,Promoted to Sergeant (Runt)
781,2893,Malchor Oath-Keeper,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2893,Malchor Oath-Keeper,Transfer,Battle Brother,-1,0,1,Deployed to -1-0-1
781,2894,Sanakht Estridsson,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2894,Sanakht Estridsson,Transfer,Battle Brother,-1,0,2,Deployed to -1-0-2
781,2895,Ejei Byte,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2895,Ejei Byte,Transfer,Battle Brother,-1,0,3,Deployed to -1-0-3
781,2896,Quillon Law-Mender,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2896,Quillon Law-Mender,Transfer,Battle Brother,-1,0,4,Deployed to -1-0-4
781,2897,Bamidele Krios,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2897,Bamidele Krios,Transfer,Battle Brother,-1,0,5,Deployed to -1-0-5
781,2898,Vaman Pumice-Bone,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2898,Vaman Pumice-Bone,Transfer,Battle Brother,-1,0,6,Deployed to -1-0-6
781,2899,Mongke Rhyme,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2899,Mongke Rhyme,Transfer,Battle Brother,-1,0,7,Deployed to -1-0-7
781,2902,Omar Voss,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2902,Omar Voss,Transfer,Battle Brother,-1,0,8,Deployed to -1-0-8
781,2903,Aemilianus Pumice-Bone,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2903,Aemilianus Pumice-Bone,Transfer,Battle Brother,-1,0,10,Deployed to -1-0-10
781,2904,Shang Sakai,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2904,Shang Sakai,Transfer,Battle Brother,-1,0,11,Deployed to -1-0-11
781,2905,Kunto Degree,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2905,Kunto Degree,Transfer,Battle Brother,-1,0,12,Deployed to -1-0-12
781,2906,Kunto Bolt,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2906,Kunto Bolt,Transfer,Battle Brother,-1,0,13,Deployed to -1-0-13
781,2907,Decimus Storm,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,2907,Decimus Storm,Transfer,Battle Brother,-1,0,14,Deployed to -1-0-14
781,1435,Kroeger Wolf-Eye,Death,Veteran Battle Brother,-2,-2,-2,Killed in Action
781,1644,Draxus Shaft,Death,Sergeant,-2,-2,-2,Killed in Action
781,2021,Madu Void,Death,Battle Brother,-2,-2,-2,Killed in Action
781,2049,Ohrmuzd Circuit,Death,Battle Brother,-2,-2,-2,Killed in Action
781,2119,Tiberius Death,Death,Battle Brother,-2,-2,-2,Killed in Action
781,2274,Zephyrin Jago,Death,Battle Brother,-2,-2,-2,Killed in Action
781,2356,Arturus Gnasher,Death,Battle Brother,-2,-2,-2,Killed in Action
781,2665,Constantius Raine,Death,Battle Brother,-2,-2,-2,Killed in Action
781,2866,Bamidele Torias,Death,Battle Brother,-2,-2,-2,Killed in Action
781,2920,Macrinus Heisenberg-Head,Death,Neophyte,-2,-2,-2,Killed in Action
781,2940,Cai Aelius,Death,Neophyte,-2,-2,-2,Killed in Action
781,2991,Irinjibal Martí-Main,Death,Neophyte,-2,-2,-2,Killed in Action
781,2994,Elbeg Ash,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,2994,Elbeg Ash,Transfer,Neophyte,10,1,5,Deployed to 10-1-5
781,2995,Alexis Boneless,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,2995,Alexis Boneless,Transfer,Neophyte,10,1,6,Deployed to 10-1-6
781,2996,Sigtrygg Bone-Breaker,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,2996,Sigtrygg Bone-Breaker,Transfer,Neophyte,10,1,8,Deployed to 10-1-8
781,2997,Adil Kalliston,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,2997,Adil Kalliston,Transfer,Neophyte,10,2,1,Deployed to 10-2-1
781,2998,Kroeger Ortanius,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,2998,Kroeger Ortanius,Transfer,Neophyte,10,2,2,Deployed to 10-2-2
781,2999,Alexander Blank,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,2999,Alexander Blank,Transfer,Neophyte,10,3,1,Deployed to 10-3-1
781,3000,Kenichi Quiet,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,3000,Kenichi Quiet,Transfer,Neophyte,10,6,2,Deployed to 10-6-2
781,3001,Nasir Sun,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,3001,Nasir Sun,Transfer,Neophyte,10,6,8,Deployed to 10-6-8
781,3002,Salim Storm-Eye,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,3002,Salim Storm-Eye,Transfer,Neophyte,10,7,2,Deployed to 10-7-2
781,3003,Solomon Drift,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,3003,Solomon Drift,Transfer,Neophyte,10,7,4,Deployed to 10-7-4
781,3004,Yorin Month,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,3004,Yorin Month,Transfer,Neophyte,10,8,5,Deployed to 10-8-5
781,3005,Garviel Rulfo-Rough,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,3005,Garviel Rulfo-Rough,Transfer,Neophyte,10,9,3,Deployed to 10-9-3
781,3006,Jaxon Noon,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,3006,Jaxon Noon,Transfer,Neophyte,10,9,5,Deployed to 10-9-5
781,3007,Aris Sunder,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,3007,Aris Sunder,Transfer,Neophyte,10,10,2,Deployed to 10-10-2
781,3008,Gudrod Bluff,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,3008,Gudrod Bluff,Transfer,Neophyte,10,10,3,Deployed to 10-10-3
781,3009,Isamu Vash,Recruitment,Neophyte,-2,-2,-2,New Initiate
781,3009,Isamu Vash,Transfer,Neophyte,10,10,9,Deployed to 10-10-9
781,1587,Varro Cache,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
781,1587,Varro Cache,Transfer,Battle Brother,-1,0,15,Deployed to -1-0-15
781,1934,Probus Antonius,Transfer,Battle Brother,0,3,5,Deployed to 0-3-5
781,1934,Probus Antonius,Promotion,Veteran Battle Brother,0,3,5,Promoted to Veteran Battle Brother
781,1133,Garviel Paz-Point,Transfer,Battle Brother,9,2,7,Deployed to 9-2-7
781,2893,Malchor Oath-Keeper,Transfer,Battle Brother,3,3,6,Deployed to 3-3-6
781,2894,Sanakht Estridsson,Transfer,Battle Brother,3,3,7,Deployed to 3-3-7
781,2895,Ejei Byte,Transfer,Battle Brother,2,4,8,Deployed to 2-4-8
781,2896,Quillon Law-Mender,Transfer,Battle Brother,4,4,9,Deployed to 4-4-9
781,2897,Bamidele Krios,Transfer,Battle Brother,6,4,3,Deployed to 6-4-3
781,1940,Daren Store,Transfer,Battle Brother,7,4,0,Deployed to 7-4-0
781,1940,Daren Store,Promotion,Sergeant,7,4,0,Promoted to Sergeant
781,1942,Raziel Watt-Warrior,Transfer,Battle Brother,1,5,5,Deployed to 1-5-5
781,1942,Raziel Watt-Warrior,Promotion,Veteran Battle Brother,1,5,5,Promoted to Veteran Battle Brother
781,2898,Vaman Pumice-Bone,Transfer,Battle Brother,2,5,8,Deployed to 2-5-8
781,2899,Mongke Rhyme,Transfer,Battle Brother,3,5,4,Deployed to 3-5-4
781,2902,Omar Voss,Transfer,Battle Brother,6,5,7,Deployed to 6-5-7
781,2903,Aemilianus Pumice-Bone,Transfer,Battle Brother,7,5,6,Deployed to 7-5-6
781,2904,Shang Sakai,Transfer,Battle Brother,2,6,4,Deployed to 2-6-4
781,2905,Kunto Degree,Transfer,Battle Brother,5,6,7,Deployed to 5-6-7
781,2906,Kunto Bolt,Transfer,Battle Brother,6,7,5,Deployed to 6-7-5
781,2907,Decimus Storm,Transfer,Battle Brother,2,8,2,Deployed to 2-8-2
782,2908,Uriel Embers,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2908,Uriel Embers,Transfer,Battle Brother,-1,0,1,Deployed to -1-0-1
782,2909,Tolui Kepler-Kid,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2909,Tolui Kepler-Kid,Transfer,Battle Brother,-1,0,2,Deployed to -1-0-2
782,2910,Myron Dawn,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2910,Myron Dawn,Transfer,Battle Brother,-1,0,3,Deployed to -1-0-3
782,2911,Liu Pebble,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2911,Liu Pebble,Transfer,Battle Brother,-1,0,4,Deployed to -1-0-4
782,2912,Wulfgar Spark,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2912,Wulfgar Spark,Transfer,Battle Brother,-1,0,5,Deployed to -1-0-5
782,2913,Daren Elurian,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2913,Daren Elurian,Transfer,Battle Brother,-1,0,6,Deployed to -1-0-6
782,2914,Inge Vile,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2914,Inge Vile,Transfer,Battle Brother,-1,0,7,Deployed to -1-0-7
782,2915,Dagur Gothicus,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2915,Dagur Gothicus,Transfer,Battle Brother,-1,0,8,Deployed to -1-0-8
782,2917,Uzas Floor,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2917,Uzas Floor,Transfer,Battle Brother,-1,0,9,Deployed to -1-0-9
782,2918,Antonas Tome,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2918,Antonas Tome,Transfer,Battle Brother,-1,0,10,Deployed to -1-0-10
782,2919,Zhu Dust,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2919,Zhu Dust,Transfer,Battle Brother,-1,0,11,Deployed to -1-0-11
782,2921,Septimus Bohr-Brother,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2921,Septimus Bohr-Brother,Transfer,Battle Brother,-1,0,12,Deployed to -1-0-12
782,2922,Hou Rock,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
782,2922,Hou Rock,Transfer,Battle Brother,-1,0,13,Deployed to -1-0-13
782,1281,Manduulai Valerion,Death,Sergeant,-2,-2,-2,Killed in Action
782,1361,Philip Pascal,Death,Bond-Keeper,-2,-2,-2,Killed in Action
782,1697,Quintas Pulse,Death,Sergeant,-2,-2,-2,Killed in Action
782,2488,Castus Fast,Death,Battle Brother,-2,-2,-2,Killed in Action
782,2767,Xing Plato-Pilot,Death,Battle Brother,-2,-2,-2,Killed in Action
782,2933,Rhodus Kahl,Death,Neophyte,-2,-2,-2,Killed in Action
782,2952,Galerius Felix,Death,Neophyte,-2,-2,-2,Killed in Action
782,2981,Zhu Rulfo-Rough,Death,Neophyte,-2,-2,-2,Killed in Action
782,3010,Raziel Flow,Recruitment,Neophyte,-2,-2,-2,New Initiate
782,3010,Raziel Flow,Transfer,Neophyte,10,1,2,Deployed to 10-1-2
782,3011,Phlegyas Voron,Recruitment,Neophyte,-2,-2,-2,New Initiate
782,3011,Phlegyas Voron,Transfer,Neophyte,10,1,7,Deployed to 10-1-7
782,3012,Christian Adamant-Spine,Recruitment,Neophyte,-2,-2,-2,New Initiate
