Chapter ID Number,Name,Cognomen / Earned Name,Born,Date of Geneseed Implantation,Date of Death,Age (Or Age at Death),Wargear,Rank History,Deployment History,Personality / Psy-Profile,Notes
3472,Ohrmuzd Antonius,,803.M41,815.M41,818.M41,15,,"KIA (Neophyte) (818.M41) (15 Years old)
Neophyte (815.M41 - 818.M41) (3 Years) (12 Years old on date of promotion)
","10th Chapter, 2nd Squad (815.M41 - 818.M41) (3 Years)
",,Standard Indoctrination
3473,Kazuo Torgaddon,,803.M41,815.M41,833.M41,30,,"KIA (Battle Brother) (833.M41) (30 Years old)
Battle Brother (822.M41 - 833.M41) (11 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","2nd Chapter, 8th Squad (828.M41 - 833.M41) (5 Years)
Chapter Reserve (822.M41 - 828.M41) (6 Years)
10th Chapter, 3rd Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3474,Dai Hollow,,803.M41,815.M41,824.M41,21,,"KIA (Battle Brother) (824.M41) (21 Years old)
Battle Brother (822.M41 - 824.M41) (2 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (822.M41 - 824.M41) (2 Years)
10th Chapter, 4th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3475,Tumen Vorn,,803.M41,815.M41,968.M41,165,,"KIA (Battle Brother (Runt)) (968.M41) (165 Years old)
Battle Brother (Runt) (828.M41 - 968.M41) (140 Years) (25 Years old on date of promotion)
Battle Brother (822.M41 - 828.M41) (6 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","3rd Chapter, 10th Squad (828.M41 - 968.M41) (140 Years)
Chapter Reserve (822.M41 - 828.M41) (6 Years)
10th Chapter, 5th Squad (815.M41 - 822.M41) (7 Years)
",,Ossmodula Shunt Applied
3476,Dracos Bassianus,,803.M41,815.M41,836.M41,33,,"KIA (Battle Brother) (836.M41) (33 Years old)
Battle Brother (822.M41 - 836.M41) (14 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","7th Chapter, 2nd Squad (829.M41 - 836.M41) (7 Years)
Chapter Reserve (822.M41 - 829.M41) (7 Years)
10th Chapter, 5th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3477,Clodius Moray,,803.M41,815.M41,822.M41,19,,"KIA (Battle Brother) (822.M41) (19 Years old)
Battle Brother (822.M41 - 822.M41) (<1 Year) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (822.M41 - 822.M41) (<1 Year)
10th Chapter, 6th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3478,Daiki Snow,,803.M41,815.M41,841.M41,38,,"KIA (Battle Brother) (841.M41) (38 Years old)
Battle Brother (822.M41 - 841.M41) (19 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","4th Chapter, 3rd Squad (829.M41 - 841.M41) (12 Years)
Chapter Reserve (822.M41 - 829.M41) (7 Years)
10th Chapter, 6th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3479,Ryuu Bhara,,803.M41,815.M41,870.M41,67,,"KIA (Battle Brother) (870.M41) (67 Years old)
Battle Brother (822.M41 - 870.M41) (48 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","2nd Chapter, 5th Squad (829.M41 - 870.M41) (41 Years)
Chapter Reserve (822.M41 - 829.M41) (7 Years)
10th Chapter, 7th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3480,Xolani Sun-Priest,,803.M41,815.M41,Alive,215,,"Sergeant (922.M41 - Current) (119 Years old on date of promotion)
Battle Brother (822.M41 - 922.M41) (100 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","7th Chapter, 6th Squad (922.M41 - Current)
4th Chapter, 5th Squad (829.M41 - 922.M41) (93 Years)
Chapter Reserve (822.M41 - 829.M41) (7 Years)
10th Chapter, 8th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3481,Macrinus Chrome-Fist,,803.M41,815.M41,829.M41,26,,"KIA (Battle Brother) (829.M41) (26 Years old)
Battle Brother (822.M41 - 829.M41) (7 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (822.M41 - 829.M41) (7 Years)
10th Chapter, 8th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3482,Abaqa Blood-Eye,,803.M41,815.M41,835.M41,32,,"KIA (Battle Brother) (835.M41) (32 Years old)
Battle Brother (822.M41 - 835.M41) (13 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","9th Chapter, 5th Squad (829.M41 - 835.M41) (6 Years)
Chapter Reserve (822.M41 - 829.M41) (7 Years)
10th Chapter, 8th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3483,Zhou Breath,,803.M41,815.M41,826.M41,23,,"KIA (Battle Brother) (826.M41) (23 Years old)
Battle Brother (822.M41 - 826.M41) (4 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (822.M41 - 826.M41) (4 Years)
10th Chapter, 9th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3484,Halvar Porthos,,803.M41,815.M41,830.M41,27,,"KIA (Battle Brother) (830.M41) (27 Years old)
Battle Brother (822.M41 - 830.M41) (8 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 6th Squad (829.M41 - 830.M41) (1 Years)
Chapter Reserve (822.M41 - 829.M41) (7 Years)
10th Chapter, 9th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3485,Uskhal Sahasra,,803.M41,815.M41,821.M41,18,,"KIA (Neophyte) (821.M41) (18 Years old)
Neophyte (815.M41 - 821.M41) (6 Years) (12 Years old on date of promotion)
","10th Chapter, 10th Squad (815.M41 - 821.M41) (6 Years)
",,Standard Indoctrination
3486,Phlegyas Peek,,803.M41,815.M41,942.M41,139,,"KIA (Veteran Battle Brother) (942.M41) (139 Years old)
Veteran Battle Brother (922.M41 - 942.M41) (20 Years) (119 Years old on date of promotion)
Battle Brother (822.M41 - 922.M41) (100 Years) (19 Years old on date of promotion)
Neophyte (815.M41 - 822.M41) (7 Years) (12 Years old on date of promotion)
","1st Chapter, 8th Squad (922.M41 - 942.M41) (20 Years)
3rd Chapter, 7th Squad (829.M41 - 922.M41) (93 Years)
Chapter Reserve (822.M41 - 829.M41) (7 Years)
10th Chapter, 10th Squad (815.M41 - 822.M41) (7 Years)
",,Standard Indoctrination
3487,Maximian Silver-Tongue,,804.M41,816.M41,830.M41,26,,"KIA (Battle Brother) (830.M41) (26 Years old)
Battle Brother (823.M41 - 830.M41) (7 Years) (19 Years old on date of promotion)
Neophyte (816.M41 - 823.M41) (7 Years) (12 Years old on date of promotion)
","3rd Chapter, 9th Squad (829.M41 - 830.M41) (1 Years)
Chapter Reserve (823.M41 - 829.M41) (6 Years)
10th Chapter, 1st Squad (816.M41 - 823.M41) (7 Years)
",,Standard Indoctrination
3488,Uzas Higgs-Hold,,804.M41,816.M41,821.M41,17,,"KIA (Neophyte) (821.M41) (17 Years old)
Neophyte (816.M41 - 821.M41) (5 Years) (12 Years old on date of promotion)
","10th Chapter, 2nd Squad (816.M41 - 821.M41) (5 Years)
",,Standard Indoctrination
3489,Kenzo Weber,,804.M41,816.M41,868.M41,64,,"KIA (Battle Brother) (868.M41) (64 Years old)
Battle Brother (823.M41 - 868.M41) (45 Years) (19 Years old on date of promotion)
Neophyte (816.M41 - 823.M41) (7 Years) (12 Years old on date of promotion)
","4th Chapter, 9th Squad (829.M41 - 868.M41) (39 Years)
Chapter Reserve (823.M41 - 829.M41) (6 Years)
10th Chapter, 2nd Squad (816.M41 - 823.M41) (7 Years)
",,Standard Indoctrination
3490,Falen Hard,,804.M41,816.M41,819.M41,15,,"KIA (Neophyte) (819.M41) (15 Years old)
Neophyte (816.M41 - 819.M41) (3 Years) (12 Years old on date of promotion)
","10th Chapter, 2nd Squad (816.M41 - 819.M41) (3 Years)
",,Standard Indoctrination
3491,Elbeg Quiet,,804.M41,816.M41,982.M41,178,,"KIA (Null-Warden) (982.M41) (178 Years old)
Null-Warden (923.M41 - 982.M41) (59 Years) (119 Years old on date of promotion)
Battle Brother (823.M41 - 923.M41) (100 Years) (19 Years old on date of promotion)
Neophyte (816.M41 - 823.M41) (7 Years) (12 Years old on date of promotion)
","Libarius (923.M41 - 982.M41) (59 Years)
7th Chapter, 1st Squad (830.M41 - 923.M41) (93 Years)
Chapter Reserve (823.M41 - 830.M41) (7 Years)
10th Chapter, 3rd Squad (816.M41 - 823.M41) (7 Years)
",,Standard Indoctrination
3492,Dayan Reagent-Rage,,804.M41,816.M41,907.M41,103,,"KIA (Battle Brother) (907.M41) (103 Years old)
Battle Brother (823.M41 - 907.M41) (84 Years) (19 Years old on date of promotion)
Neophyte (816.M41 - 823.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 3rd Squad (830.M41 - 907.M41) (77 Years)
Chapter Reserve (823.M41 - 830.M41) (7 Years)
10th Chapter, 3rd Squad (816.M41 - 823.M41) (7 Years)
",,Standard Indoctrination
3493,Ignis Key,,804.M41,816.M41,870.M41,66,,"KIA (Battle Brother) (870.M41) (66 Years old)
Battle Brother (823.M41 - 870.M41) (47 Years) (19 Years old on date of promotion)
Neophyte (816.M41 - 823.M41) (7 Years) (12 Years old on date of promotion)
","3rd Chapter, 4th Squad (830.M41 - 870.M41) (40 Years)
Chapter Reserve (823.M41 - 830.M41) (7 Years)
10th Chapter, 3rd Squad (816.M41 - 823.M41) (7 Years)
",,Standard Indoctrination
3494,Malchor Sun-Priest,,804.M41,816.M41,897.M41,93,,"KIA (Battle Brother) (897.M41) (93 Years old)
Battle Brother (823.M41 - 897.M41) (74 Years) (19 Years old on date of promotion)
Neophyte (816.M41 - 823.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 6th Squad (830.M41 - 897.M41) (67 Years)
Chapter Reserve (823.M41 - 830.M41) (7 Years)
10th Chapter, 4th Squad (816.M41 - 823.M41) (7 Years)
",,Standard Indoctrination
3495,Ivar Kinetic-Force,,804.M41,816.M41,860.M41,56,,"KIA (Battle Brother) (860.M41) (56 Years old)
Battle Brother (823.M41 - 860.M41) (37 Years) (19 Years old on date of promotion)
Neophyte (816.M41 - 823.M41) (7 Years) (12 Years old on date of promotion)
","5th Chapter, 7th Squad (830.M41 - 860.M41) (30 Years)
Chapter Reserve (823.M41 - 830.M41) (7 Years)
10th Chapter, 5th Squad (816.M41 - 823.M41) (7 Years)
",,Standard Indoctrination
3496,Enzi Thermal-Grip,,804.M41,816.M41,836.M41,32,,"KIA (Battle Brother) (836.M41) (32 Years old)
Battle Brother (823.M41 - 836.M41) (13 Years) (19 Years old on date of promotion)
Neophyte (816.M41 - 823.M41) (7 Years) (12 Years old on date of promotion)
","2nd Chapter, 8th Squad (830.M41 - 836.M41) (6 Years)
Chapter Reserve (823.M41 - 830.M41) (7 Years)
10th Chapter, 5th Squad (816.M41 - 823.M41) (7 Years)
",,Standard Indoctrination
3497,Severus Fast,,804.M41,816.M41,904.M41,100,,"KIA (Battle Brother) (904.M41) (100 Years old)
Battle Brother (823.M41 - 904.M41) (81 Years) (19 Years old on date of promotion)
Neophyte (816.M41 - 823.M41) (7 Years) (12 Years old on date of promotion)
","3rd Chapter, 9th Squad (830.M41 - 904.M41) (74 Years)
Chapter Reserve (823.M41 - 830.M41) (7 Years)
10th Chapter, 6th Squad (816.M41 - 823.M41) (7 Years)
",,Standard Indoctrination
3498,Jin Iron-Will,,804.M41,816.M41,869.M41,65,,"KIA (Battle Brother) (869.M41) (65 Years old)
Battle Brother (823.M41 - 869.M41) (46 Years) (19 Years old on date of promotion)
Neophyte (816.M41 - 823.M41) (7 Years) (12 Years old on date of promotion)
","4th Chapter, 9th Squad (830.M41 - 869.M41) (39 Years)
Chapter Reserve (823.M41 - 830.M41) (7 Years)
10th Chapter, 8th Squad (816.M41 - 823.M41) (7 Years)
",,Standard Indoctrination
3499,Mo Spot,,805.M41,817.M41,Alive,213,,"Bond-Keeper (923.M41 - Current) (118 Years old on date of promotion)
Battle Brother (824.M41 - 923.M41) (99 Years) (19 Years old on date of promotion)
Neophyte (817.M41 - 824.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 3rd Squad (923.M41 - Current)
8th Chapter, 2nd Squad (831.M41 - 923.M41) (92 Years)
Chapter Reserve (824.M41 - 831.M41) (7 Years)
10th Chapter, 1st Squad (817.M41 - 824.M41) (7 Years)
",,Hollow High-Capacity Identified
3500,Delbeg Smoke,,805.M41,817.M41,952.M41,147,,"KIA (Sergeant) (952.M41) (147 Years old)
Sergeant (923.M41 - 952.M41) (29 Years) (118 Years old on date of promotion)
Battle Brother (824.M41 - 923.M41) (99 Years) (19 Years old on date of promotion)
Neophyte (817.M41 - 824.M41) (7 Years) (12 Years old on date of promotion)
","6th Chapter, 10th Squad (923.M41 - 952.M41) (29 Years)
8th Chapter, 2nd Squad (831.M41 - 923.M41) (92 Years)
Chapter Reserve (824.M41 - 831.M41) (7 Years)
10th Chapter, 2nd Squad (817.M41 - 824.M41) (7 Years)
",,Standard Indoctrination
3501,Lucoryphus Iron-Bound,,805.M41,817.M41,844.M41,39,,"KIA (Battle Brother) (844.M41) (39 Years old)
Battle Brother (824.M41 - 844.M41) (20 Years) (19 Years old on date of promotion)
Neophyte (817.M41 - 824.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 2nd Squad (831.M41 - 844.M41) (13 Years)
Chapter Reserve (824.M41 - 831.M41) (7 Years)
10th Chapter, 3rd Squad (817.M41 - 824.M41) (7 Years)
",,Standard Indoctrination
3502,Arjuna Poke,,805.M41,817.M41,821.M41,16,,"KIA (Neophyte) (821.M41) (16 Years old)
Neophyte (817.M41 - 821.M41) (4 Years) (12 Years old on date of promotion)
","10th Chapter, 3rd Squad (817.M41 - 821.M41) (4 Years)
",,Standard Indoctrination
3503,Balthazar Tile,,805.M41,817.M41,821.M41,16,,"KIA (Neophyte) (821.M41) (16 Years old)
Neophyte (817.M41 - 821.M41) (4 Years) (12 Years old on date of promotion)
","10th Chapter, 3rd Squad (817.M41 - 821.M41) (4 Years)
",,Standard Indoctrination
3504,Zephyrin Shift,,805.M41,817.M41,853.M41,48,,"KIA (Battle Brother) (853.M41) (48 Years old)
Battle Brother (824.M41 - 853.M41) (29 Years) (19 Years old on date of promotion)
Neophyte (817.M41 - 824.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 2nd Squad (831.M41 - 853.M41) (22 Years)
Chapter Reserve (824.M41 - 831.M41) (7 Years)
10th Chapter, 4th Squad (817.M41 - 824.M41) (7 Years)
",,Standard Indoctrination
3505,Gunnar Label,,805.M41,817.M41,831.M41,26,,"KIA (Battle Brother) (831.M41) (26 Years old)
Battle Brother (824.M41 - 831.M41) (7 Years) (19 Years old on date of promotion)
Neophyte (817.M41 - 824.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (824.M41 - 831.M41) (7 Years)
10th Chapter, 4th Squad (817.M41 - 824.M41) (7 Years)
",,Standard Indoctrination
3506,Trebonianus Meson-Might,,805.M41,817.M41,885.M41,80,,"KIA (Battle Brother) (885.M41) (80 Years old)
Battle Brother (824.M41 - 885.M41) (61 Years) (19 Years old on date of promotion)
Neophyte (817.M41 - 824.M41) (7 Years) (12 Years old on date of promotion)
","3rd Chapter, 3rd Squad (831.M41 - 885.M41) (54 Years)
Chapter Reserve (824.M41 - 831.M41) (7 Years)
10th Chapter, 7th Squad (817.M41 - 824.M41) (7 Years)
",,Standard Indoctrination
3507,Orin Boneless,,805.M41,817.M41,823.M41,18,,"KIA (Neophyte) (823.M41) (18 Years old)
Neophyte (817.M41 - 823.M41) (6 Years) (12 Years old on date of promotion)
","10th Chapter, 8th Squad (817.M41 - 823.M41) (6 Years)
",,Standard Indoctrination
3508,Shidebala Yotta,,805.M41,817.M41,818.M41,13,,"KIA (Neophyte) (818.M41) (13 Years old)
Neophyte (817.M41 - 818.M41) (1 Years) (12 Years old on date of promotion)
","10th Chapter, 9th Squad (817.M41 - 818.M41) (1 Years)
",,Standard Indoctrination
3509,Garret Decibel,,805.M41,817.M41,824.M41,19,,"KIA (Battle Brother) (824.M41) (19 Years old)
Battle Brother (824.M41 - 824.M41) (<1 Year) (19 Years old on date of promotion)
Neophyte (817.M41 - 824.M41) (7 Years) (12 Years old on date of promotion)
","Chapter Reserve (824.M41 - 824.M41) (<1 Year)
10th Chapter, 9th Squad (817.M41 - 824.M41) (7 Years)
",,Standard Indoctrination
3510,Corin Cain,,805.M41,817.M41,Alive,213,,"Bond-Keeper (923.M41 - Current) (118 Years old on date of promotion)
Battle Brother (824.M41 - 923.M41) (99 Years) (19 Years old on date of promotion)
Neophyte (817.M41 - 824.M41) (7 Years) (12 Years old on date of promotion)
","6th Chapter, 10th Squad (923.M41 - Current)
9th Chapter, 3rd Squad (831.M41 - 923.M41) (92 Years)
Chapter Reserve (824.M41 - 831.M41) (7 Years)
10th Chapter, 10th Squad (817.M41 - 824.M41) (7 Years)
",,Hollow High-Capacity Identified
3511,Azizi Loud,,805.M41,817.M41,Alive,213,,"Veteran Battle Brother (924.M41 - Current) (119 Years old on date of promotion)
Battle Brother (824.M41 - 924.M41) (100 Years) (19 Years old on date of promotion)
Neophyte (817.M41 - 824.M41) (7 Years) (12 Years old on date of promotion)
","1st Chapter, 4th Squad (924.M41 - Current)
4th Chapter, 4th Squad (831.M41 - 924.M41) (93 Years)
Chapter Reserve (824.M41 - 831.M41) (7 Years)
10th Chapter, 10th Squad (817.M41 - 824.M41) (7 Years)
",,Standard Indoctrination
3512,Shang Benedetti-Blue,,806.M41,818.M41,959.M41,153,,"KIA (Bond-Keeper) (959.M41) (153 Years old)
Bond-Keeper (924.M41 - 959.M41) (35 Years) (118 Years old on date of promotion)
Battle Brother (825.M41 - 924.M41) (99 Years) (19 Years old on date of promotion)
Neophyte (818.M41 - 825.M41) (7 Years) (12 Years old on date of promotion)
","6th Chapter, 4th Squad (924.M41 - 959.M41) (35 Years)
5th Chapter, 5th Squad (831.M41 - 924.M41) (93 Years)
Chapter Reserve (825.M41 - 831.M41) (6 Years)
10th Chapter, 1st Squad (818.M41 - 825.M41) (7 Years)
",,Hollow High-Capacity Identified
3513,Phosis Nibble,,806.M41,818.M41,819.M41,13,,"KIA (Neophyte) (819.M41) (13 Years old)
Neophyte (818.M41 - 819.M41) (1 Years) (12 Years old on date of promotion)
","10th Chapter, 1st Squad (818.M41 - 819.M41) (1 Years)
",,Standard Indoctrination
3514,Akihiko Bolt-Slinger,,806.M41,818.M41,820.M41,14,,"KIA (Neophyte) (820.M41) (14 Years old)
Neophyte (818.M41 - 820.M41) (2 Years) (12 Years old on date of promotion)
","10th Chapter, 2nd Squad (818.M41 - 820.M41) (2 Years)
",,Standard Indoctrination
3515,Branthan Sigurd,,806.M41,818.M41,903.M41,97,,"KIA (Battle Brother) (903.M41) (97 Years old)
Battle Brother (825.M41 - 903.M41) (78 Years) (19 Years old on date of promotion)
Neophyte (818.M41 - 825.M41) (7 Years) (12 Years old on date of promotion)
","8th Chapter, 6th Squad (831.M41 - 903.M41) (72 Years)
Chapter Reserve (825.M41 - 831.M41) (6 Years)
10th Chapter, 4th Squad (818.M41 - 825.M41) (7 Years)
",,Standard Indoctrination
3516,Kjell Herculius,,806.M41,818.M41,Alive,212,,"Bond-Keeper (924.M41 - Current) (118 Years old on date of promotion)
Battle Brother (825.M41 - 924.M41) (99 Years) (19 Years old on date of promotion)
Neophyte (818.M41 - 825.M41) (7 Years) (12 Years old on date of promotion)
","5th Chapter, 6th Squad (924.M41 - Current)
5th Chapter, 7th Squad (831.M41 - 924.M41) (93 Years)
Chapter Reserve (825.M41 - 831.M41) (6 Years)
10th Chapter, 5th Squad (818.M41 - 825.M41) (7 Years)
",,Hollow High-Capacity Identified
3517,Christian Maximus,,806.M41,818.M41,Alive,212,,"Bond-Keeper (924.M41 - Current) (118 Years old on date of promotion)
Battle Brother (825.M41 - 924.M41) (99 Years) (19 Years old on date of promotion)
Neophyte (818.M41 - 825.M41) (7 Years) (12 Years old on date of promotion)
","3rd Chapter, 8th Squad (924.M41 - Current)
2nd Chapter, 9th Squad (831.M41 - 924.M41) (93 Years)
Chapter Reserve (825.M41 - 831.M41) (6 Years)
10th Chapter, 6th Squad (818.M41 - 825.M41) (7 Years)
",,Hollow High-Capacity Identified
3518,Draven Pauli-Prince,,806.M41,818.M41,919.M41,113,,"KIA (Battle Brother) (919.M41) (113 Years old)
Battle Brother (825.M41 - 919.M41) (94 Years) (19 Years old on date of promotion)
Neophyte (818.M41 - 825.M41) (7 Years) (12 Years old on date of promotion)
","3rd Chapter, 9th Squad (831.M41 - 919.M41) (88 Years)
Chapter Reserve (825.M41 - 831.M41) (6 Years)
10th Chapter, 7th Squad (818.M41 - 825.M41) (7 Years)
",,Standard Indoctrination
3519,Vaman Hero,,806.M41,818.M41,824.M41,18,,"KIA (Neophyte) (824.M41) (18 Years old)
Neophyte (818.M41 - 824.M41) (6 Years) (12 Years old on date of promotion)
","10th Chapter, 8th Squad (818.M41 - 824.M41) (6 Years)
",,Standard Indoctrination
3520,Orin Sky-Reaper,,806.M41,818.M41,962.M41,156,,"KIA (Veteran Battle Brother) (962.M41) (156 Years old)
Veteran Battle Brother (924.M41 - 962.M41) (38 Years) (118 Years old on date of promotion)
Battle Brother (825.M41 - 924.M41) (99 Years) (19 Years old on date of promotion)
Neophyte (818.M41 - 825.M41) (7 Years) (12 Years old on date of promotion)
","1st Chapter, 10th Squad (924.M41 - 962.M41) (38 Years)
5th Chapter, 2nd Squad (832.M41 - 924.M41) (92 Years)
Chapter Reserve (825.M41 - 832.M41) (7 Years)
10th Chapter, 9th Squad (818.M41 - 825.M41) (7 Years)
",,Standard Indoctrination
